"","individualID","namedLocation","plotID","date.x","growthForm","plantStatus","stemDiameter","measurementHeight","changedMeasurementLocation","height","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","basalStemDiameter","subplotID","taxonID","scientificName","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty"
"1","NEON.PLA.D19.BONA.00001","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",10,130,"noChange",8.8,2.2,2.1,"Mostly shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7226043.31876468,476479.391233999,0.88,65.1569799047164,-147.50172636739,"255.42",1.23
"2","NEON.PLA.D19.BONA.00001","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",10,130,"noChange",8.8,2.2,2.1,"Mostly shaded",NA,"23","PIGL","Picea glauca (Moench) Voss",NA,NA,NA,NA,NA,NA,NA,NA
"3","NEON.PLA.D19.BONA.00002","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Live",7.9,160,"noChange",6.6,5.5,1.5,"Mostly shaded",NA,"23","BENE4","Betula neoalaskana Sarg.",NA,NA,NA,NA,NA,NA,NA,NA
"4","NEON.PLA.D19.BONA.00003","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",1.3,NA,NA,"Full shade",1.7,"23","PIGL","Picea glauca (Moench) Voss",NA,NA,NA,NA,NA,NA,NA,NA
"5","NEON.PLA.D19.BONA.00004","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Live,  other damage",6.7,130,"noChange",4.7,2.1,2,"Mostly shaded",NA,"23","PIGL","Picea glauca (Moench) Voss",NA,NA,NA,NA,NA,NA,NA,NA
"6","NEON.PLA.D19.BONA.00005","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Standing dead",4.5,125,"noChange",4.4,0.7,0.3,"Full shade",NA,"23","POTR5","Populus tremuloides Michx.",NA,NA,NA,NA,NA,NA,NA,NA
"7","NEON.PLA.D19.BONA.00006","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",0.7,NA,NA,"Full shade",1,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"8","NEON.PLA.D19.BONA.00007","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Live",7.6,125,"noChange",10.1,1.7,1.5,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"9","NEON.PLA.D19.BONA.00008","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Standing dead",8.9,155,"noChange",8.8,1.4,1.2,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"10","NEON.PLA.D19.BONA.00009","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single shrub","Standing dead",1.1,130,"noChange",NA,NA,NA,NA,3.9,"23","SABE2","Salix bebbiana Sarg.",NA,NA,NA,NA,NA,NA,NA,NA
"11","NEON.PLA.D19.BONA.00009","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single shrub","Standing dead",2.4,130,"noChange",2.5,0.6,0.6,"Mostly shaded",5.9,"23","SABE2","Salix bebbiana Sarg.",NA,NA,NA,NA,NA,NA,NA,NA
"12","NEON.PLA.D19.BONA.00010","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single shrub","Standing dead",3.3,127,"noChange",NA,NA,NA,NA,4.6,"23","SABE2","Salix bebbiana Sarg.",NA,NA,NA,NA,NA,NA,NA,NA
"13","NEON.PLA.D19.BONA.00010","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single shrub","Standing dead",4.1,124,"noChange",2.6,1.9,0.4,"Full shade",5.7,"23","SABE2","Salix bebbiana Sarg.",NA,NA,NA,NA,NA,NA,NA,NA
"14","NEON.PLA.D19.BONA.00011","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Standing dead",9.2,130,"noChange",8.1,1.2,1,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"15","NEON.PLA.D19.BONA.00012","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",1.5,NA,NA,"Mostly shaded",1.8,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"16","NEON.PLA.D19.BONA.00013","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",1.3,NA,NA,"Mostly shaded",1.7,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"17","NEON.PLA.D19.BONA.00014","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Live, physically damaged",7,128,"noChange",3.4,3,2.8,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"18","NEON.PLA.D19.BONA.00016","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Live",3,114,"noChange",1.3,3.2,1,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"19","NEON.PLA.D19.BONA.00017","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Live",5.8,130,"noChange",NA,NA,NA,NA,NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"20","NEON.PLA.D19.BONA.00017","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Standing dead",9.7,128,"noChange",8.1,3.5,2,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"21","NEON.PLA.D19.BONA.00018","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Standing dead",7.9,135,"noChange",5.7,1.9,0.9,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"22","NEON.PLA.D19.BONA.00019","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Standing dead",2.6,140,"noChange",3.1,0.7,0.7,"Full shade",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"23","NEON.PLA.D19.BONA.00020","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Standing dead",8,130,"noChange",NA,NA,NA,NA,NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"24","NEON.PLA.D19.BONA.00020","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Standing dead",9.8,130,"noChange",8.8,3.1,1.9,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"25","NEON.PLA.D19.BONA.00021","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Live",3.1,134,"noChange",4.1,1.3,1.1,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"26","NEON.PLA.D19.BONA.00022","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Live",3,135,"noChange",3.4,1.3,1.2,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"27","NEON.PLA.D19.BONA.00023","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Standing dead",8.8,130,"noChange",4.9,1.5,1.2,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"28","NEON.PLA.D19.BONA.00024","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Live",5.6,135,"noChange",4.6,2,1.5,"Full shade",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"29","NEON.PLA.D19.BONA.00025","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Standing dead",6,130,"noChange",5.1,1.5,1.3,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"30","NEON.PLA.D19.BONA.00025","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Standing dead",3.3,130,"noChange",NA,NA,NA,NA,NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"31","NEON.PLA.D19.BONA.00027","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",0.6,NA,NA,"Mostly shaded",1.1,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"32","NEON.PLA.D19.BONA.00028","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",0.6,NA,NA,"Mostly shaded",1,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"33","NEON.PLA.D19.BONA.00029","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",1.2,NA,NA,"Mostly shaded",1.6,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"34","NEON.PLA.D19.BONA.00030","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live, physically damaged",NA,NA,"noChange",1,NA,NA,"Mostly shaded",1.7,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"35","NEON.PLA.D19.BONA.00031","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",0.9,NA,NA,"Mostly shaded",1.4,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"36","NEON.PLA.D19.BONA.00032","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",0.6,NA,NA,"Mostly shaded",1.2,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"37","NEON.PLA.D19.BONA.00033","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"protocolChange",0.7,NA,NA,"Mostly shaded",1.1,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"38","NEON.PLA.D19.BONA.00034","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",0.8,NA,NA,"Mostly shaded",1.3,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"39","NEON.PLA.D19.BONA.00035","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",1,NA,NA,"Partially shaded",1.5,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"40","NEON.PLA.D19.BONA.00036","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Standing dead",9.4,127,"noChange",5.5,1.5,1.3,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"41","NEON.PLA.D19.BONA.00037","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",0.6,NA,NA,"Mostly shaded",1,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"42","NEON.PLA.D19.BONA.00038","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Live,  other damage",3.7,123,"noChange",3.2,2.4,1.2,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"43","NEON.PLA.D19.BONA.00039","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single shrub","Standing dead",5.6,137,"noChange",3.4,2,0.2,"Mostly shaded",8.6,"23","SABE2","Salix bebbiana Sarg.",NA,NA,NA,NA,NA,NA,NA,NA
"44","NEON.PLA.D19.BONA.00040","BONA_072.basePlot.vst","BONA_072",2021-09-07,"small tree","Dead, broken bole",5.1,130,"noChange",2.2,NA,NA,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"45","NEON.PLA.D19.BONA.00041","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",17.8,115,"noChange",14.1,4.4,3.5,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226059.66046798,476460.677985508,0.85,65.1571251919361,-147.502128299856,"260.96",1.29
"46","NEON.PLA.D19.BONA.00042","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",19.7,130,"noChange",15.4,4.6,4.4,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226059.193611,476466.758072868,0.85,65.1571214369726,-147.50199852954,"260.96",1.29
"47","NEON.PLA.D19.BONA.00043","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",15.3,123,"noChange",15.9,4.7,3.9,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226054.47928095,476465.514413725,0.85,65.1570790500596,-147.502024257793,"260.96",1.29
"48","NEON.PLA.D19.BONA.00044","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",18.9,130,"noChange",14.6,4.6,3.9,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226054.04816237,476465.94625121,0.85,65.1570752127597,-147.502014973392,"260.96",1.29
"49","NEON.PLA.D19.BONA.00045","BONA_072.basePlot.vst","BONA_072",2021-09-07,"multi-bole tree","Live",11.5,185,"noChange",10.3,4.2,2.9,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226054.21645807,476463.238534874,0.85,65.1570765295716,-147.502072758699,"260.96",1.29
"50","NEON.PLA.D19.BONA.00045A","BONA_072.basePlot.vst","BONA_072",2021-09-07,"multi-bole tree","Standing dead",14.1,185,"noChange",NA,NA,NA,NA,NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226054.21645807,476463.238534874,0.85,65.1570765295716,-147.502072758699,"260.96",1.29
"51","NEON.PLA.D19.BONA.00046","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",18,124,"noChange",15,5.5,3.4,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226060.26843782,476471.163948336,0.85,65.1571313948749,-147.5019047324,"260.96",1.29
"52","NEON.PLA.D19.BONA.00047","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",24.1,125,"noChange",17,7.3,6.5,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226058.19900457,476471.923539909,0.85,65.1571128815603,-147.501888179055,"260.96",1.29
"53","NEON.PLA.D19.BONA.00048","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",10.7,123,"noChange",9.3,3.8,3.7,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226060.19127569,476472.465418337,0.85,65.1571307953809,-147.50187695834,"260.96",1.29
"54","NEON.PLA.D19.BONA.00049","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",10.9,130,"noChange",8.2,3.7,3,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226058.0897546,476473.975428117,0.85,65.1571120476806,-147.501844392805,"260.96",1.29
"55","NEON.PLA.D19.BONA.00050","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",18.7,117,"noChange",16.7,4.9,4.9,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226058.96185434,476476.423484823,0.85,65.1571200469627,-147.501792322468,"260.96",1.29
"56","NEON.PLA.D19.BONA.00051","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",13.7,130,"noChange",13.5,5.7,4.2,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226061.26681864,476474.513457464,0.78,65.1571405914926,-147.501833455037,"257.94",1.25
"57","NEON.PLA.D19.BONA.00052","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Standing dead",11.3,115,"noChange",8.2,1.4,0.8,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7226060.38887549,476477.669166285,0.78,65.1571329393923,-147.501765993406,"257.94",1.25
"58","NEON.PLA.D19.BONA.00053","BONA_072.basePlot.vst","BONA_072",2021-09-07,"multi-bole tree","Live",11,126,"noChange",9.1,3.4,2.4,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7226060.50188252,476477.947439754,0.78,65.1571339731629,-147.501760076856,"257.94",1.25
"59","NEON.PLA.D19.BONA.00053A","BONA_072.basePlot.vst","BONA_072",2021-09-07,"multi-bole tree","Live",9,125,"noChange",NA,NA,NA,NA,NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7226060.50188252,476477.947439754,0.78,65.1571339731629,-147.501760076856,"257.94",1.25
"60","NEON.PLA.D19.BONA.00054","BONA_072.basePlot.vst","BONA_072",2021-09-07,"multi-bole tree","Live",11.4,130,"noChange",9.1,2.8,2.7,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7226061.4527913,476479.932186971,0.78,65.1571426464781,-147.501717902426,"257.94",1.25
"61","NEON.PLA.D19.BONA.00054A","BONA_072.basePlot.vst","BONA_072",2021-09-07,"multi-bole tree","Live",7.6,130,"noChange",NA,NA,NA,NA,NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7226061.4527913,476479.932186971,0.78,65.1571426464781,-147.501717902426,"257.94",1.25
"62","NEON.PLA.D19.BONA.00056","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",14.6,130,"noChange",14,4.5,3.3,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226056.31332023,476476.883155399,0.88,65.1570963164061,-147.501782068487,"255.42",1.23
"63","NEON.PLA.D19.BONA.00057","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Standing dead",10.8,130,"noChange",7.1,1.4,1.3,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7226053.3026224,476475.670655484,0.88,65.1570692171819,-147.501807421243,"255.42",1.23
"64","NEON.PLA.D19.BONA.00058","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live,  other damage",10.4,130,"noChange",8.5,2.4,2,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7226053.16745025,476474.659416853,0.88,65.1570679322684,-147.501828968479,"255.42",1.23
"65","NEON.PLA.D19.BONA.00059","BONA_072.basePlot.vst","BONA_072",2021-09-07,"multi-bole tree","Live",18.3,130,"noChange",14.9,7.6,7.3,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226051.55683807,476473.376147126,0.88,65.1570533899207,-147.501856068093,"255.42",1.23
"66","NEON.PLA.D19.BONA.00059A","BONA_072.basePlot.vst","BONA_072",2021-09-07,"multi-bole tree","Live",16.5,130,"noChange",NA,NA,NA,NA,NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226051.55683807,476473.376147126,0.88,65.1570533899207,-147.501856068093,"255.42",1.23
"67","NEON.PLA.D19.BONA.00059B","BONA_072.basePlot.vst","BONA_072",2021-09-07,"multi-bole tree","Live",12.7,120,"noChange",NA,NA,NA,NA,NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226051.55683807,476473.376147126,0.88,65.1570533899207,-147.501856068093,"255.42",1.23
"68","NEON.PLA.D19.BONA.00059C","BONA_072.basePlot.vst","BONA_072",2021-09-07,"multi-bole tree","Live",12.8,115,"noChange",NA,NA,NA,NA,NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226051.55683807,476473.376147126,0.88,65.1570533899207,-147.501856068093,"255.42",1.23
"69","NEON.PLA.D19.BONA.00059D","BONA_072.basePlot.vst","BONA_072",2021-09-07,"multi-bole tree","Dead, broken bole",27.9,120,"noChange",NA,NA,NA,NA,NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226051.55683807,476473.376147126,0.88,65.1570533899207,-147.501856068093,"255.42",1.23
"70","NEON.PLA.D19.BONA.00059E","BONA_072.basePlot.vst","BONA_072",2021-09-07,NA,"Downed",NA,NA,"noChange",NA,NA,NA,NA,NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226051.55683807,476473.376147126,0.88,65.1570533899207,-147.501856068093,"255.42",1.23
"71","NEON.PLA.D19.BONA.00060","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",10.1,130,"noChange",11.5,3.9,3.8,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226050.11426575,476472.16995872,0.88,65.1570403607627,-147.501881551993,"255.42",1.23
"72","NEON.PLA.D19.BONA.00061","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live,  other damage",12.3,130,"noChange",8.7,2.8,2.2,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7226051.19117537,476475.626810937,0.88,65.1570502696049,-147.501807998506,"255.42",1.23
"73","NEON.PLA.D19.BONA.00062","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",13.1,130,"noChange",12.6,4.9,4,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226050.98213422,476479.568372552,0.88,65.1570486750867,-147.501723887934,"255.42",1.23
"74","NEON.PLA.D19.BONA.00063","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Dead, broken bole",10,130,"noChange",2.4,NA,NA,"Mostly shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226048.52213183,476479.198213842,0.88,65.1570265769148,-147.501731366584,"255.42",1.23
"75","NEON.PLA.D19.BONA.00064","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",12.6,125,"noChange",12.9,4.1,3.2,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226049.24676767,476477.653763507,0.88,65.1570329684124,-147.501764433157,"255.42",1.23
"76","NEON.PLA.D19.BONA.00065","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",10.8,130,"noChange",13.9,2.9,2.8,"Mostly shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226047.56109121,476476.382779345,0.88,65.1570177534561,-147.501791257989,"255.42",1.23
"77","NEON.PLA.D19.BONA.00066","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",11,130,"noChange",7,3.5,3.3,"Mostly shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7226046.48490132,476478.064345601,0.88,65.157008217507,-147.5017552071,"255.42",1.23
"78","NEON.PLA.D19.BONA.00067","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",15.2,120,"noChange",13.8,4.2,3.4,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226046.59785434,476477.64738878,0.88,65.1570092012201,-147.501764120094,"255.42",1.23
"79","NEON.PLA.D19.BONA.00068","BONA_072.basePlot.vst","BONA_072",2021-09-07,"multi-bole tree","Live",13.4,124,"noChange",14.1,3.4,3.3,"Mostly shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226045.15702059,476475.71981893,0.88,65.1569961362353,-147.501804991625,"255.42",1.23
"80","NEON.PLA.D19.BONA.00068A","BONA_072.basePlot.vst","BONA_072",2021-09-07,"multi-bole tree","Live",9.1,114,"noChange",NA,NA,NA,NA,NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226045.15702059,476475.71981893,0.88,65.1569961362353,-147.501804991625,"255.42",1.23
"81","NEON.PLA.D19.BONA.00069","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",13.2,126,"noChange",13.9,5.5,3.8,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226044.38357026,476475.192044903,0.88,65.1569891590021,-147.501816118113,"255.42",1.23
"82","NEON.PLA.D19.BONA.00070","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",15.5,120,"noChange",13.3,5.7,5,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226043.17566346,476477.722832848,0.88,65.156978501815,-147.501761930724,"255.42",1.23
"83","NEON.PLA.D19.BONA.00071","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",11.9,130,"noChange",11.1,2.7,2.6,"Partially shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7226045.20001343,476480.023785409,0.88,65.1569968288685,-147.501713193715,"255.42",1.23
"84","NEON.PLA.D19.BONA.00072","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",15.8,130,"noChange",15.3,4,3,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226043.19956777,476472.910224322,0.88,65.1569783730952,-147.501864589427,"255.42",1.23
"85","NEON.PLA.D19.BONA.00073","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",10,125,"noChange",11.2,2.6,1.9,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226044.55654014,476471.658938976,0.88,65.1569904589604,-147.501891509877,"255.42",1.23
"86","NEON.PLA.D19.BONA.00074","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",10.7,125,"noChange",12.9,2.9,2.7,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226044.89392078,476469.78280186,0.88,65.1569933522102,-147.501931585777,"255.42",1.23
"87","NEON.PLA.D19.BONA.00075","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",11.9,130,"noChange",9.5,4.1,1.8,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226051.13454865,476467.206706727,0.88,65.1570491609816,-147.5019875932,"255.42",1.23
"88","NEON.PLA.D19.BONA.00075","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",11.9,130,"noChange",9.5,4.1,1.8,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226047.6251521,476471.837833965,0.88,65.1570180041019,-147.501888214294,"255.42",1.23
